payment_id,subscription_id,company_id,region,country,persona,plan,billing_cycle,status,payment_date,revenue_month,revenue,total_cost,operating_cost,profit,profit_margin,active_customer
PAY_00000160,SUB_0000014,CMP_000018,Latin America,Brazil,Product Manager,Enterprise,Monthly,Active,2025-04-01,2025-04-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000161,SUB_0000014,CMP_000018,Latin America,Brazil,Product Manager,Enterprise,Monthly,Active,2025-05-01,2025-05-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000162,SUB_0000014,CMP_000018,Latin America,Brazil,Product Manager,Enterprise,Monthly,Active,2025-06-01,2025-06-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000163,SUB_0000014,CMP_000018,Latin America,Brazil,Product Manager,Enterprise,Monthly,Active,2025-07-01,2025-07-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000164,SUB_0000014,CMP_000018,Latin America,Brazil,Product Manager,Enterprise,Monthly,Active,2025-08-01,2025-08-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000165,SUB_0000014,CMP_000018,Latin America,Brazil,Product Manager,Enterprise,Monthly,Active,2025-09-01,2025-09-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000166,SUB_0000014,CMP_000018,Latin America,Brazil,Product Manager,Enterprise,Monthly,Active,2025-10-01,2025-10-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000167,SUB_0000014,CMP_000018,Latin America,Brazil,Product Manager,Enterprise,Monthly,Active,2025-11-01,2025-11-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000168,SUB_0000014,CMP_000018,Latin America,Brazil,Product Manager,Enterprise,Monthly,Active,2025-12-01,2025-12-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000169,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000170,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000171,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000172,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000173,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000174,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000175,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000176,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000177,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000178,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000179,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-11-01,2025-11-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000180,SUB_0000015,CMP_000019,Europe,Spain,Developer,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000181,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000182,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000183,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-03-01,2025-03-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000184,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000185,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000186,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000187,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000188,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000189,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000190,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000191,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000192,SUB_0000016,CMP_000021,Latin America,Brazil,Data Analyst,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000193,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-01-01,2025-01-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000194,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-02-01,2025-02-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000195,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-03-01,2025-03-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000196,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-04-01,2025-04-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000197,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-05-01,2025-05-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000198,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-06-01,2025-06-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000199,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-07-01,2025-07-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000200,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-08-01,2025-08-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000201,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-09-01,2025-09-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000202,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-10-01,2025-10-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000203,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-11-01,2025-11-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000204,SUB_0000017,CMP_000022,Latin America,Brazil,Founder,Business,Monthly,Active,2025-12-01,2025-12-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000205,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-01-01,2025-01-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000206,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-02-01,2025-02-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000207,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-03-01,2025-03-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000208,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-04-01,2025-04-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000209,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-05-01,2025-05-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000210,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-06-01,2025-06-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000211,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-07-01,2025-07-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000212,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-08-01,2025-08-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000213,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-09-01,2025-09-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000214,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-10-01,2025-10-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000215,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-11-01,2025-11-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000216,SUB_0000018,CMP_000023,North America,Canada,Data Analyst,Business,Monthly,Active,2025-12-01,2025-12-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000217,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-01-01,2025-01-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000218,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-02-01,2025-02-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000219,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-03-01,2025-03-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000220,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-04-01,2025-04-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000221,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-05-01,2025-05-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000222,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-06-01,2025-06-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000223,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-07-01,2025-07-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000224,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-08-01,2025-08-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000225,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-09-01,2025-09-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000226,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-10-01,2025-10-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000227,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-11-01,2025-11-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000228,SUB_0000019,CMP_000024,North America,Canada,Marketing Manager,Professional,Annual,Active,2025-12-01,2025-12-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00000229,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000230,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000231,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000232,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000233,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000234,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000235,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000236,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000237,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000238,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000239,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000240,SUB_0000020,CMP_000025,Africa,Kenya,Developer,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000241,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-01-01,2025-01-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000242,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-02-01,2025-02-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000243,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-03-01,2025-03-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000244,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000245,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000246,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-06-01,2025-06-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000247,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000248,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-08-01,2025-08-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000249,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-09-01,2025-09-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000250,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000251,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000252,SUB_0000022,CMP_000029,Africa,Tanzania,Product Manager,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000253,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000254,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000255,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000256,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000257,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-05-01,2025-05-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000258,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000259,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000260,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000261,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000262,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-10-01,2025-10-01,-199.00,55.97,50.00,-254.97,0.0000,1
PAY_00000263,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000264,SUB_0000023,CMP_000030,Africa,Kenya,Data Analyst,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000265,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000266,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000267,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000268,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000269,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000270,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000271,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000272,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000273,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000274,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-10-01,2025-10-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000275,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000276,SUB_0000024,CMP_000031,North America,Mexico,Developer,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000277,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-01-01,2025-01-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000278,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-02-01,2025-02-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000279,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-03-01,2025-03-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000280,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-04-01,2025-04-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000281,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-05-01,2025-05-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000282,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-06-01,2025-06-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000283,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-07-01,2025-07-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000284,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-08-01,2025-08-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000285,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-09-01,2025-09-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000286,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-10-01,2025-10-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000287,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-11-01,2025-11-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000288,SUB_0000025,CMP_000034,Asia-Pacific,Australia,Product Manager,Starter,Annual,Active,2025-12-01,2025-12-01,529.20,40.88,25.00,488.32,0.9228,1
PAY_00000289,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-01-01,2025-01-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000290,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-02-01,2025-02-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000291,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-03-01,2025-03-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000292,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-04-01,2025-04-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000293,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-05-01,2025-05-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000294,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-06-01,2025-06-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000295,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-07-01,2025-07-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000296,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-08-01,2025-08-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000297,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-09-01,2025-09-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000298,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-10-01,2025-10-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000299,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-11-01,2025-11-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000300,SUB_0000026,CMP_000036,Europe,United Kingdom,Product Manager,Business,Monthly,Active,2025-12-01,2025-12-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000301,SUB_0000027,CMP_000038,North America,Mexico,Developer,Starter,Monthly,Cancelled,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,0
